id;Easting_31983;Northing_31983;Latitude_4326;Longitude_4326
302;422374.279;7438451.752;-23.161032422085075;-45.75834780443233
303;422368.777;7438447.521;-23.16107037972137;-45.75840176658924
304;422330.952;7438439.429;-23.161141691196832;-45.75877167662456
305;422318.088;7438433.424;-23.161195325851203;-45.75889764590443
306;422288.935;7438405.427;-23.161446835648853;-45.75918385630839
307;422286.577;7438390.866;-23.16157824637405;-45.75920763216867
308;422294.121;7438359.331;-23.161863440321284;-45.759135542867114
309;422295.976;7438335.765;-23.162076386723395;-45.75911862171963
310;422273.819;7438299.53;-23.16240263491529;-45.759336912044695
311;422273.395;7438287.815;-23.1625084302702;-45.75934165058882
312;422292.666;7438238.349;-23.16295613748797;-45.75915591597274
313;422295.436;7438218.406;-23.163136402324014;-45.75912987188056
314;422283.928;7438193.025;-23.163365113487068;-45.75924358338905
315;422251.836;7438153.855;-23.163717403715935;-45.75955907888499
316;422250.633;7438124.215;-23.163985069231696;-45.759572340797426
317;422254.967;7438080.3;-23.164381933951084;-45.7595322398581
318;422250.659;7438055.088;-23.1646094574425;-45.75957560860951
319;422227.721;7438009.531;-23.165019868554232;-45.75980200891667
320;422227.079;7437994.31;-23.165157321381432;-45.75980905628771
321;422229.061;7437982.352;-23.16526542493733;-45.75979030371153
322;422238.358;7437952.859;-23.16553225735149;-45.75970098489675
323;422239.269;7437935.373;-23.165690241870614;-45.759692976438
324;422233.549;7437919.133;-23.165836659500968;-45.759749682506275
325;422225.741;7437910.846;-23.165911143559356;-45.759826380984045
326;422215.323;7437881.689;-23.166174011985365;-45.75992964043216
327;422213.46;7437863.038;-23.166342388565585;-45.75994879083387
328;422213.409;7437831.224;-23.166629744796158;-45.759950910849675
329;422229.719;7437801.296;-23.16690083689262;-45.75979310338823
330;422277.503;7437738.995;-23.16746581924734;-45.75932947271371
331;422294.974;7437697.99;-23.167837017964974;-45.759160885245265
332;422376.23;7437565.148;-23.1690407321027;-45.75837384442456
