id;Easting_31983;Northing_31983;Latitude_4326;Longitude_4326
445;400863.624;7465605.249;-22.914627423667294;-45.96671940580585
446;400864.755;7465596.826;-22.914703569444825;-45.96670891774771
447;400873.928;7465582.287;-22.914835433683063;-45.9666204091172
448;400894.435;7465580.055;-22.91485681036874;-45.96642060152837
449;400905.289;7465577.485;-22.91488066713492;-45.96631493572286
450;400917.858;7465571.047;-22.9149395623073;-45.96619279566322
451;400955.272;7465573.583;-22.914918875151802;-45.96582783323826
452;400963.538;7465569.267;-22.91495834842108;-45.96574751294857
453;400969.535;7465563.437;-22.915011361979495;-45.965689413084235
454;400968.185;7465549.758;-22.9151348341609;-45.96570345146362
455;400968.327;7465534.32;-22.91527428252264;-45.965703054862004
456;400966.461;7465525.448;-22.915354306061595;-45.965721816863464
457;400970.119;7465516.296;-22.91543718610594;-45.96568673559715
458;400988.215;7465506.539;-22.915526386467384;-45.96551091662891
459;401002.149;7465510.652;-22.915490062620417;-45.965374791325935
460;401008.362;7465529.893;-22.915316641181295;-45.96531298121833
461;401024.868;7465538.304;-22.915241648906775;-45.965151503274726
462;401051.968;7465549.373;-22.91514327625362;-45.964886559990376
463;401094.794;7465564.953;-22.91500508976637;-45.9644679943576
464;401126.864;7465581.118;-22.91486098170674;-45.96415426707529
465;401175.227;7465631.73;-22.914406702635937;-45.9636794781675
466;401221.011;7465654.641;-22.914202472224197;-45.96323160654241
467;401235.578;7465692.173;-22.913864334585142;-45.963087178424324
468;401242.392;7465702.944;-22.913767450893;-45.963020052583545
469;401264.242;7465722.774;-22.913589632584554;-45.96280574365185
470;401268.099;7465731.67;-22.913509509506284;-45.96276756931274
471;401308.333;7465737.603;-22.913458298310815;-45.96237489854669
472;401351.345;7465751.69;-22.91333360106835;-45.96195462205678
473;401361.751;7465760.948;-22.913250594751663;-45.96185257079526
474;401369.537;7465774.724;-22.91312662590988;-45.961775777386315
475;401373.095;7465787.003;-22.913015928742738;-45.96174030352178
476;401376.042;7465815.705;-22.912756858563007;-45.96170974058728
477;401374.753;7465873.43;-22.91223539479545;-45.96171863023524
478;401367.207;7465917.152;-22.91184004049881;-45.96178941889336
479;401366.831;7465931.153;-22.911713557507706;-45.96179219273585
480;401378.764;7465954.725;-22.911501353255492;-45.96167434231769
481;401388.558;7465970.394;-22.911360404686302;-45.96157785126926
482;401392.616;7465981.829;-22.911257360173657;-45.96153755679234
483;401392.253;7466006.833;-22.911031495868464;-45.96153950316736
484;401382.604;7466024.361;-22.9108726087664;-45.96163246510965
485;401321.268;7466063.83;-22.910512492901148;-45.96222798012054
486;401244.707;7466105.473;-22.910131838992168;-45.96297179744925
487;401179.712;7466145.769;-22.90976403223225;-45.96360292802348
488;401152.453;7466171.184;-22.909532864898186;-45.96386708037792
489;401152.095;7466185.228;-22.909405994579352;-45.963869674083945
490;401152.893;7466189.583;-22.909366706266578;-45.9638616155169
491;401158.586;7466199.825;-22.909274534552228;-45.96380545496822
492;401163.76;7466204.897;-22.909229028934504;-45.96375468481529
493;401176.853;7466216.277;-22.90912701610394;-45.96362630207821
494;401184.823;7466223.674;-22.90906067574517;-45.96354812276229
495;401193.931;7466238.468;-22.908927590950874;-45.96345837595717
496;401209.384;7466272.441;-22.9086216513472;-45.96330554208681
497;401217.841;7466329.506;-22.908106724870045;-45.96321944574287
498;401223.097;7466369.79;-22.907743179610772;-45.96316563006698
499;401225.943;7466395.963;-22.907506946229212;-45.963136212101
500;401425.439;7466439.134;-22.907128793228857;-45.96118840850793
